Running for 2500.0 seconds (5000 samples at 0.5 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:13:58   4.6   0.0   1.3  94.2   0.0    1  20552   6062    0    0    0  41.23 
10:13:58   5.1   0.0   1.3  93.6   0.0    8  21878   5556    0    0    0  40.87 
10:13:59  12.8   0.0   1.3  85.8   0.1    4  27034   8632    6    4    6  64.75 
10:13:59   5.6   0.0   1.1  93.2   0.0    1  16664   5524    0    0    0  27.32 
10:14:00   7.0   0.0   2.0  90.9   0.0    2  17082   5950    0    0    0  18.64 
10:14:00   4.6   0.0   1.3  94.1   0.0    1  17530   5588    0    0    0  22.74 
10:14:01   4.7   0.0   1.5  93.8   0.0    2  18254   5866    7    4    8  35.70 
10:14:01   6.0   0.0   1.7  92.4   0.0    1  17904   6074    0    0    0  24.80 
10:14:02   5.6   0.0   1.4  93.0   0.0    1  19630   6246    0    0    0  27.66 
10:14:02   3.8   0.0   1.3  94.9   0.0    1  19492   6340   19    7   19  38.22 
10:14:03   2.7   0.0   0.9  96.5   0.0    1  13196   4492    6    4    6  31.58 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:14:03   4.6   0.0   1.1  94.3   0.0    3  13220   4596    1    0    0  19.30 
10:14:04  10.3   0.0   2.4  87.3   0.0    4  21768  15060    1    0    2  40.33 
10:14:04   6.4   0.0   0.9  92.7   0.0    2  15494   8146    0    0    0  22.67 
10:14:05   4.9   0.0   2.3  92.8   0.0    2  13432   5114    6    4    6  23.94 
10:14:05   2.6   0.0   1.0  96.2   0.1    1  12822   4194    0    0    0  30.95 
10:14:06   6.1   0.0   1.1  92.8   0.0    2  13054   4830    0    0    0  23.50 
10:14:06   7.2   0.0   1.7  91.1   0.0    2  14126   4876    0    0    1  21.34 
10:14:07   6.1   0.0   2.3  91.6   0.0    1  14296   5276    7    4    6  24.61 
10:14:07   5.3   0.0   2.4  92.3   0.0    1  20186   6632   20    7   21  32.80 
10:14:08   4.2   0.0   1.3  94.5   0.0    1  16604   5480    0    0    0  29.25 
10:14:08   4.8   0.0   1.4  93.8   0.0    2  14786   4786    0    0    0  24.06 
10:14:09  11.1   0.0   1.7  87.1   0.1    1  22752   8428    7    4    6  56.50 
10:14:09   6.4   0.0   1.3  92.3   0.0    1  15904   5458    1    0    0  21.85 
10:14:10   4.8   0.0   1.0  94.2   0.0    1  16530   5852    0    0    1  31.26 
10:14:10   4.8   0.0   1.1  94.0   0.0    1  14674   4986    0    0    0  29.12 
10:14:11   7.1   0.0   1.8  91.2   0.0    1  13152   5180    6    4    6  18.56 
10:14:11   6.4   0.0   1.5  92.0   0.0    4  13128   4806    0    0    0  15.46 
10:14:12   6.8   0.0   1.9  91.3   0.0    3  13706   5122    0    0    0  18.07 
10:14:12   5.8   0.0   2.7  91.5   0.0    3  18274   6326   19    7   19  28.77 
10:14:13   4.8   0.0   1.4  93.8   0.0    2  14146   5088    6    4    7  25.09 
10:14:13   5.2   0.0   1.5  93.2   0.0    1  16100   5480    0    0    0  20.75 
10:14:14   4.9   0.0   1.3  93.8   0.0    2  15496   5374    1    0    0  27.36 
10:14:14   7.2   0.0   1.4  91.4   0.0    3  13248   4834    0    0    0  15.05 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:14:15   6.7   0.0   1.5  91.7   0.0    2  13456   4952    6    4    6  18.85 
10:14:15   5.5   0.0   1.0  93.5   0.0    1  12838   4592    0    0    0  20.75 
10:14:16   6.2   0.0   1.5  92.3   0.0    1  13690   5150    1    0    0  17.61 
10:14:16   6.5   0.0   1.5  92.0   0.0    3  13620   4822    0    0    1  19.26 
10:14:17   7.2   0.0   1.8  91.0   0.0    1  13638   5078    6    4    6  19.07 
10:14:17   5.9   0.0   1.8  92.3   0.0    2  15420   5236   15    3    2  25.64 
10:14:18   8.7   0.0   2.9  87.9   0.5    3  27672   8546   17   11   26  43.70 
10:14:18   8.4   0.0   2.8  88.1   0.8    2  27722   9302   52   32   55  56.43 
10:14:19   9.6   0.0   2.4  88.0   0.0    3  33268   7826   74   19   74  59.27 
10:14:19  11.4   0.0   2.3  86.1   0.3    2  37760   8088  105    9   86  64.50 
10:14:20  13.6   0.0   2.5  83.9   0.0    4  48086   7454   52    4   36  68.21 
10:14:20   6.2   0.0   1.5  91.8   0.5    1  25592   7630    2    1   37  45.58 
10:14:21   7.0   0.0   1.2  91.8   0.0    2  14402   5408    6    4    6  17.08 
10:14:21   5.9   0.0   1.8  92.2   0.1    1  13106   4996    0    0    0  18.29 
10:14:22   4.8   0.0   1.8  93.4   0.0    7  12210   4426    0    0    0  23.13 
10:14:22   8.5   0.0   1.5  90.0   0.0    2  13982   7516    1    0    0  50.88 
10:14:23  10.5   0.0   1.6  87.9   0.0    2  19074  10496   25   11   27  57.14 
10:14:23   9.3   0.0   1.3  88.8   0.6    6  18410   7688    0    0    0  53.93 
10:14:24   9.8   0.0   0.6  89.6   0.0    3  14506   6928    0    0    1  56.39 
10:14:24  10.1   0.0   1.4  88.6   0.0    4  13696   7762    0    0    0  56.53 
10:14:25   9.7   0.0   1.0  89.3   0.0    3  14036   7454    7    4    7  55.23 
10:14:25   5.6   0.0   1.3  93.1   0.0    2  18340   8576    1    0    1  39.12 
10:14:26   3.8   0.0   1.0  95.2   0.0    1  18544   5704    1    0    0  33.58 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:14:26   7.8   0.0   1.7  90.6   0.0    2  19454   8278    0    0    0  32.68 
10:14:27   4.4   0.0   1.4  94.2   0.0    1  19780   7044    6    4    6  37.22 
10:14:27  11.4   0.0   1.9  86.6   0.1    2  27836   7928    2    0    0  60.27 
10:14:28   8.6   0.0   1.9  89.5   0.0    1  26652   7812   19    7   20  51.95 
10:14:28   7.7   0.0   1.3  91.0   0.0    1  18402   6114    0    0    0  17.29 
10:14:29   6.4   0.0   1.3  92.3   0.0    1  19418   6414    6    4    7  17.45 
10:14:29   6.8   0.0   1.9  91.3   0.0    3  16070   5730    0    0    0  16.53 
10:14:30   8.6   0.0   2.0  89.4   0.0    1  18330   5948    2    0    0  15.99 
10:14:30   6.0   0.0   1.3  92.8   0.0    1  20018   6472    0    0    0  29.47 
10:14:31   4.6   0.0   1.1  94.3   0.0    1  21994   6328    7    4    7  41.47 
10:14:31   3.5   0.0   0.6  95.7   0.1    1  15346   5170    0    0    1  35.16 
10:14:32   4.5   0.0   0.9  94.6   0.0    1  18484   5380    1    0    0  35.90 
10:14:32   4.4   0.0   0.8  94.9   0.0    1  16534   5472    0    0    1  34.29 
10:14:33   7.1   0.0   1.8  91.1   0.0    5  19134   6502   27   11   25  34.93 
10:14:33   5.8   0.0   2.3  91.9   0.0    2  12814   5176    0    0    0  18.93 
10:14:34   5.8   0.0   1.8  92.5   0.0    2  13712   5136    0    0    1  17.20 
10:14:34   5.4   0.0   1.8  92.8   0.0    2  12766   4884    0    0    0  20.36 
10:14:35   3.4   0.0   1.3  95.4   0.0    4  13768   4722    6    4    6  31.97 
10:14:35   6.9   0.0   2.0  91.1   0.0    2  12388   4812    0    0    0  21.52 
10:14:36   6.5   0.0   1.5  92.0   0.0    1  14590   5572    0    0    0  21.22 
10:14:36   7.1   0.0   1.5  91.3   0.0    1  18152   5882    0    0    0  20.73 
10:14:37   4.0   0.0   1.0  95.0   0.0    2  19340   5848    6    4    8  35.60 
10:14:37   4.6   0.0   1.0  94.4   0.0    3  19282   5766    1    0    1  39.13 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:14:38  13.4   0.0   1.8  84.7   0.1    2  28238  10218   20    7   19  64.30 
10:14:38   5.4   0.0   1.4  93.2   0.0    1  23932   5984    0    0    0  42.17 
10:14:39   4.5   0.0   0.9  94.6   0.0    1  19006   5888    6    4    6  37.86 
10:14:39   2.4   0.0   1.5  96.1   0.0    1  15856   5100    0    0    0  32.09 
10:14:40   2.8   0.0   0.8  96.5   0.0    1  14790   5170    0    0    0  31.74 
10:14:40   2.9   0.0   0.9  96.2   0.0    2  13162   4554    0    0    0  31.81 
10:14:41   3.0   0.0   1.1  95.8   0.0    1  13838   4758    6    4    6  30.83 
10:14:41   5.6   0.0   2.8  91.7   0.0    1  12530   4834    0    0    0  17.76 
10:14:42   9.4   0.0   1.6  89.0   0.0    3  16888   6316    0    0    0  32.87 
10:14:42   4.2   0.0   1.5  93.9   0.4    3  15044   5270    0    0    0  28.96 
10:14:43   5.7   0.1   1.8  92.3   0.0    1  19916   6292   22    7    9  32.68 
10:14:43   3.5   0.0   0.9  95.6   0.0    3  19218   6242    6    4   18  34.88 
10:14:44   3.4   0.0   1.3  95.3   0.0    4  16076   5184    1    0    0  31.99 
10:14:44   5.7   0.0   0.9  93.4   0.0    4  14708   4930    0    0    0  20.86 
10:14:45   6.9   0.0   1.7  91.4   0.0    2  17168   5724    6    4    6  20.46 
10:14:45   7.0   0.0   1.4  91.6   0.0    1  16870   5692    0    0    0  15.10 
10:14:46   5.5   0.0   2.2  92.3   0.0    4  14720   5212    0    0    0  15.32 
10:14:46   6.0   0.0   1.7  92.4   0.0    1  13248   4966    0    0    2  15.53 
10:14:47   5.5   0.0   1.9  92.6   0.0    2  16466   5564    7    4    8  28.17 
10:14:47   3.3   0.0   1.1  95.6   0.0    1  18244   5778    0    0    1  32.31 
10:14:48   3.2   0.0   0.5  96.2   0.1    1  18750   5740    0    0    1  31.03 
10:14:48   5.0   0.0   1.3  93.8   0.0    1  24434   7212   20    7   20  41.77 
10:14:49   4.3   0.0   1.0  94.7   0.0    1  19732   6020    7    4    7  39.22 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:14:49   3.0   0.0   1.0  96.0   0.0    1  17540   6732    0    0    0  33.65 
10:14:50   3.2   0.0   0.8  96.0   0.0    1  17842   5366    0    0    0  35.13 
10:14:50   5.3   0.0   1.1  93.4   0.1    1  14802   5066    0    0    0  23.59 
10:14:51  15.4   0.0   2.1  82.5   0.0    2  30872   8706    7    4    6  61.74 
10:14:51   6.3   0.0   1.4  92.3   0.0    1  21492   6276    0    0    0  40.67 
10:14:52   2.7   0.0   0.5  96.8   0.0    1  17070   5490    0    0    0  32.01 
10:14:52   3.5   0.0   0.8  95.7   0.0    2  16258   5422    0    0    1  33.95 
10:14:53   6.5   0.0   0.8  92.7   0.0    1  18620   6252    6    4    6  33.11 
10:14:53   2.8   0.0   1.5  95.7   0.0    1  19104   6916   19    7   19  35.52 
10:14:54   3.9   0.0   1.4  94.7   0.0    2  13176   4908    0    0    0  26.05 
10:14:54   6.5   0.0   2.4  91.1   0.0    3  12994   5006    3    0    0  15.53 
10:14:55   6.3   0.0   1.5  92.1   0.0    2  15380   5358    6    4    7  23.15 
10:14:55   6.2   0.0   1.4  92.4   0.0    2  13364   4828    1    0    1  18.36 
10:14:56   5.7   0.0   1.8  92.0   0.5    1  27728   7628    4    2    4  44.38 
10:14:56   3.4   0.0   1.1  95.2   0.3    3  15132   5306    0    0    0  28.95 
10:14:57   4.6   0.0   1.5  93.9   0.0    2  14946   4946    6    4    6  33.69 
10:14:57   3.3   0.0   1.5  95.2   0.0    2  15742   5104    0    0    0  34.54 
10:14:58   6.9   0.0   1.9  91.1   0.0    1  18854   5982    0    0    0  17.39 
10:14:58   5.4   0.0   1.7  93.0   0.0    1  21516   6846   19    7   19  29.85 
10:14:59   3.1   0.0   1.1  95.8   0.0    2  19384   5670    7    4    6  36.24 
10:14:59   6.8   0.0   1.7  91.6   0.0    1  18452   5856    1    0    0  20.13 
10:15:00   6.6   0.0   1.3  92.1   0.0    2  19622   6076    0    0    1  24.16 
10:15:00  11.8   0.0   1.8  86.4   0.0    5  26470   6876    0    0    0  42.17 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:15:01  14.9   0.0   1.5  83.6   0.0    1  23630   9226    6    4    7  52.80 
10:15:01   6.4   0.0   1.3  92.4   0.0    4  12578   4706    0    0    0  16.57 
10:15:02   5.6   0.0   1.8  92.7   0.0    1  20032   6190    0    0    0  28.89 
10:15:02   4.4   0.0   1.8  93.8   0.0    3  16562   5548    0    0    0  28.19 
10:15:03   6.4   0.0   1.8  91.7   0.1    4  18778   5924    5    2    5  24.32 
10:15:03   5.8   0.0   2.8  91.4   0.0    2  21522   6864   20    9   22  31.52 
10:15:04   4.4   0.0   3.1  92.5   0.0    3  18726   6778    0    0    0  41.07 
10:15:04   7.0   0.0   1.7  91.4   0.0    3  12662   4862    0    0    0  15.39 
10:15:05   7.1   0.0   1.5  91.4   0.0    5  14142   5008    3    2    3  16.83 
10:15:05   5.8   0.0   2.5  91.7   0.0    1  13692   5064    3    2    3  18.35 
10:15:06   7.7   0.0   3.3  89.0   0.0    2  15200   5348    0    0    1  23.93 
10:15:06   3.2   0.0   3.5  93.3   0.0    4  14738   5166    0    0    0  34.79 
10:15:07   5.2   0.0   2.7  92.2   0.0    1  16612   5580    4    2    3  26.08 
10:15:07   6.1   0.0   2.4  91.5   0.0    2  13464   5102    3    2    3  16.14 
10:15:08   6.5   0.0   2.5  91.0   0.0    3  15332   5368    0    0    0  19.57 
10:15:08  10.3   0.0   3.1  86.2   0.4    1  22756   9460   20    7   20  50.14 
10:15:09   6.0   0.0   2.4  91.6   0.0    1  17076   6124    3    2    3  31.96 
10:15:09   4.2   0.0   3.1  92.7   0.0    1  15034   5174    3    2    3  27.19 
10:15:10   4.0   0.0   4.1  92.0   0.0    3  13756   4980    0    0    0  26.27 
10:15:10   8.5   0.0   2.8  88.7   0.0    2  14812   9010    0    0    0  54.32 
10:15:11  18.6   0.0   2.3  79.0   0.1    2  20320  11642    5    2    3  76.19 
10:15:11   9.6   0.0   1.9  88.5   0.0    2  13188  10350    3    2    4  55.29 
10:15:12  10.7   0.0   1.5  87.8   0.0    3  14402   9796    0    0    0  55.36 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:15:12   4.5   0.0   2.0  93.5   0.0    1  17796   6312    0    0    0  41.47 
10:15:13   5.1   0.0   2.5  92.2   0.1    3  18322   5732    3    2    3  31.25 
10:15:13   6.8   0.0   3.3  90.0   0.0    3  13648   5198    4    2    3  14.52 
10:15:14   3.9   0.1   1.8  94.2   0.0    1  19440   6288   19    7   19  36.73 
10:15:14   3.5   0.0   1.1  95.3   0.0    2  14384   4752    1    0    0  33.41 
10:15:15   6.0   0.0   1.8  92.2   0.0    2  16954   5878    3    2    4  36.33 
10:15:15   3.4   0.0   1.4  95.2   0.0    1  16450   5130    3    2    4  33.47 
10:15:16   6.5   0.0   2.0  91.4   0.0    2  13878   5050    0    0    0  21.97 
10:15:16   6.7   0.0   2.2  91.1   0.0    1  13448   4982    0    0    0  14.89 
10:15:17   7.4   0.0   2.2  90.5   0.0    1  14566   5432    3    2    4  16.41 
10:15:17   6.5   0.0   2.3  91.2   0.0    5  12892   4806    3    2    3  16.69 
10:15:18   4.9   0.0   1.4  93.7   0.0    1  16470  10166    0    0    0  33.04 
10:15:18   5.0   0.0   1.5  93.3   0.1    2  13688   4780    0    0    0  27.81 
10:15:19   8.0   0.0   2.7  89.2   0.1    1  23516   7200   22    9   22  36.48 
10:15:19  60.1   0.0   8.8  30.3   0.9   30  27912  12608   38   34    3 116.39 
10:15:20  92.7   0.0   6.5   0.8   0.0   17  14056  13206    4    0    2 126.14 
10:15:20  66.8   0.0   7.7  25.3   0.3   28  19376  12124   37   32   34 115.25 
10:15:21  91.2   0.0   8.8   0.0   0.0   24  12530  11656    4    4    5 117.21 
10:15:21  65.9   0.0   8.7  25.3   0.1   27  20252  12244   48   35   48 115.59 
10:15:22  91.7   0.0   8.1   0.1   0.0   34  13882  12198    0    0    0 118.70 
10:15:22  56.0   0.0   5.4  38.4   0.1    2  17302   9718   39   12   71  92.08 
10:15:23  47.4   0.0   6.9  45.0   0.8   31  30744  12964   38   34    3  95.49 
10:15:23  91.8   0.0   8.2   0.0   0.0   31  11298  13960    3    2    5 119.32 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:15:24  60.8   0.1   7.3  31.7   0.1   21  22006  11962   59   39   58 101.65 
10:15:24  92.8   0.0   7.2   0.0   0.0   27  11038  13986    1    0    0 116.06 
10:15:25  77.1   0.0   7.0  15.9   0.0    3  17952  12526   15    5   29 105.74 
10:15:25  77.7   0.0  12.7   9.5   0.1   30  14370  13650   39   34   25 107.97 
10:15:26  94.2   0.0   5.5   0.2   0.0   29  15720  11562   18    6   11 106.10 
10:15:26  24.2   0.0   3.5  71.8   0.5    4  26370  10238   18    5   58  71.26 
10:15:27   4.8   0.0   2.5  92.2   0.4    1  22494   7450   25    5   25  46.63 
10:15:27  34.0   0.0   2.3  63.0   0.8    3  26570  11272   31   15   31  78.08 
10:15:28   3.3   0.0   1.1  95.6   0.0    1  14462   5110    0    0    1  34.98 
10:15:28   3.3   0.0   1.1  95.6   0.0    1  14098   5056    0    0    0  30.36 
10:15:29   6.8   0.0   1.8  91.4   0.0    2  17298   5994   22    9   22  29.11 
10:15:29   9.1   0.0   1.1  89.6   0.1    2  13286   7592    5    2    3  48.76 
10:15:30   9.2   0.0   1.3  89.5   0.0    2  13844   8540    0    0    1  53.22 
10:15:30   8.8   0.0   1.1  89.4   0.6    2  17012   8750    0    0    0  52.24 
10:15:31  10.1   0.0   1.5  88.4   0.0    3  16678  10562    4    2    5  57.69 
10:15:31  11.4   0.0   2.0  85.8   0.8    2  20090  10154    3    2    3  62.31 
10:15:32   9.8   0.0   1.1  89.0   0.0    2  16692  10554    1    0    0  58.93 
10:15:32   9.4   0.0   0.9  89.4   0.3    2  19608   7654    0    0    0  55.22 
10:15:33  11.5   0.0   1.3  87.2   0.0    5  20714   8164    3    2    4  64.32 
10:15:33   9.5   0.0   0.9  89.6   0.0    2  19192   6988    3    2    3  58.41 
10:15:34  14.3   0.0   0.9  84.8   0.0    3  24912  10986   16    3    2  68.23 
10:15:34   4.9   0.0   1.3  93.8   0.0    3  20664   6566    4    4   18  40.56 
10:15:35   4.4   0.0   0.8  94.8   0.0    4  17520   5240    4    2    3  34.42 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:15:35   3.9   0.0   0.9  95.2   0.0    1  14808   5022    3    2    3  29.12 
10:15:36   5.0   0.0   0.6  94.4   0.0    2  16434   5510    1    0    1  30.50 
10:15:36   7.6   0.0   1.5  90.9   0.0    3  13222   5188    0    0    1  16.79 
10:15:37   6.0   0.0   1.5  92.5   0.0    1  16580   5630    4    2    3  32.80 
10:15:37   3.0   0.0   1.3  95.7   0.0    1  13180   4496    3    2    3  32.97 
10:15:38   4.5   0.0   1.1  94.4   0.0    3  15152   5154    0    0    1  33.20 
10:15:38   7.2   0.0   1.9  91.0   0.0    2  13432   5124    0    0    0  19.25 
10:15:39   7.0   0.0   1.3  91.7   0.0    1  14304   5180    3    2    3  26.81 
10:15:39   4.3   0.0   1.8  93.9   0.1    1  17000   5950   22    9   22  35.57 
10:15:40   4.7   0.0   1.0  94.1   0.1    1  20970   6884    0    0    0  41.50 
10:15:40   2.9   0.0   1.4  95.6   0.1    1  16404   5206    0    0    0  32.96 
10:15:41   3.1   0.0   1.1  95.8   0.0    1  15464   4788    5    2    4  36.64 
10:15:41   7.1   0.0   1.1  91.8   0.0    3  17166   5828    3    2    4  41.35 
10:15:42   4.9   0.0   1.5  93.4   0.1    1  15694   5442    0    0    1  25.13 
10:15:42   3.8   0.0   1.3  95.0   0.0    1  17984   5924    0    0    0  37.32 
10:15:43   4.9   0.0   1.1  93.9   0.0    1  19678   5914    3    2    3  31.70 
10:15:43   2.5   0.0   0.8  96.7   0.0    1  17444   5552    3    2    3  33.86 
10:15:44   7.1   0.0   1.6  91.3   0.0    6  21502   6630    0    0    0  47.61 
10:15:44   6.7   0.0   2.0  91.3   0.0    2  21336   6810   21    7   20  33.33 
10:15:45   3.4   0.0   0.9  95.7   0.0    2  14980   5230    4    2    4  35.71 
10:15:45   3.0   0.0   0.5  96.5   0.0    2  16428   5058    3    2    3  33.73 
10:15:46   6.6   0.0   1.5  91.8   0.0    1  16940   5548    1    0    0  29.95 
10:15:46   5.2   0.0   1.3  93.6   0.0    1  13088   4838    0    0    0  21.87 
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts
10:15:47   6.8   0.0   1.5  91.7   0.0    1  15468   5470    3    2    3  21.50 
10:15:47   3.8   0.0   1.0  95.2   0.0    1  13436   4656    3    2    3  28.32 
10:15:48   6.0   0.0   0.9  93.1   0.0    1  16318   5456    0    0    0  35.99 
10:15:48   5.7   0.0   1.3  93.1   0.0    1  13302   5244    0    0    0  20.16 
10:15:49   6.7   0.0   1.4  91.9   0.0    2  14500   5330    4    2    5  18.73 
10:15:49   5.7   0.0   2.6  91.7   0.0    2  17400   6230   23    9   23  30.86 
10:15:50   4.0   0.0   1.1  94.8   0.0    2  14756   4800    0    0    0  36.23 
10:15:50   8.4   0.0   1.4  89.9   0.3    3  20882   6570    7    4    1  50.51 
10:15:51  11.1   0.0   2.4  86.1   0.5    1  30134   8830    4    3   10  60.52 
10:15:51   8.6   0.0   1.6  89.1   0.6    4  22856   7452    4    2    3  50.32 
10:15:52  11.6   0.0   1.1  87.3   0.0    4  17898   6694    1    0    1  34.58 
10:15:52   5.0   0.0   0.6  94.3   0.0    1  12314   4440    0    0    0  24.19 
10:15:53   5.1   0.0   1.4  93.5   0.0    1  14742   5452    3    2    4  23.65 
10:15:53   8.6   0.0   1.5  89.9   0.0    4  13882   5034    3    2    3  46.54 
10:15:54  10.1   0.0   1.0  88.9   0.0    2  13334   4830    0    0    0  58.98 
10:15:54   5.8   0.0   1.9  92.3   0.0    3  16524   6162   19    7   19  32.22 
10:15:55   6.6   0.0   1.1  92.3   0.0    4  16166   5686    3    2    3  33.53 
10:15:55   5.8   0.0   1.8  92.3   0.1    4  12388   4654    3    2    3  20.02 
10:15:56   5.1   0.0   1.9  93.0   0.0    2  17360   5718    3    0    1  32.39 
10:15:56   2.8   0.0   1.5  95.7   0.0    1  15246   4932    0    0    1  35.66 
10:15:57   5.0   0.0   1.5  93.5   0.0    2  14560   4992    3    1    1  27.72 
